,Tweets
171,"Juan Sheput: renuncia Balbuena ""es una decisión apresurada del Ejecutivo"" https://t.co/nznEtRI0Vf vía @elcomercio_peru"
172,RT @carlo_navea: Esto es grave. AYER #Chavarry acusó #PersecuciónPolítica x parte del titular de Ética del #CAL y pidió q sea separado....…
173,"RT @socioperiodismo: Según @IDL_R El año pasado, Alonso Peña reunió en dos ocasiones a José Domingo Pérez para decirle que en los interroga…"
174,Desmintió o dio su versión? https://t.co/VvQz3K7152
175,RT @canalN_: El ministro de Justicia dijo que la actitud de García es librarse de la justicia https://t.co/gU35bIZEjq
176,"Por supuesto, orientar objetivamente respetando la vocación. El criterio de estudiar “lo que da plata” es origen de… https://t.co/gtqmFqd73d"
177,"Contundente declaración del Embajador de Estados Unidos: ""Soy un convencido de la independencia de los poderes en e… https://t.co/WzfUtSVXxJ"
178,RT @cganozadurant: Puedo atestiguar que casi todas las grandes tienen días de pago totalmente abusivos. Incluso las que cobran al contado p…
179,RT @rmapalacios: Las noticias que llegan de la CADE son muy desalentadoras. Los empresarios sostienen que no tienen responsabilidad en la c…
180,RT @karlaramirezc_: @DaniloGuevaraZ @JuanSheput Hola. La nota es traducción del documento. Aquí el enlace: https://t.co/miDlKXtqSi
181,Sabe lo que dice. El Perú puede tener directores del BCR que pagan publicidad con 290.000 dólares en efectivo y no… https://t.co/2icEbr0HNs
182,"RT @SolCn: Si los grandes empresarios fueran todos correctos no existiría corrupción a gran escala. Lo mínimo, si no van a reconocer su res…"
183,"RT @karlaramirezc_: Desde Curitiba, equipo Lava Jato Brasil expresa respaldo a labor de sus pares en Perú, más allá de trascendidos sobre d…"
184,"RT @gvillasis: #LOÚLTIMO A través de un comunicado, el equipo Lava Jato de Paraná, en Brasil, respaldó el trabajo que viene realizando el e…"
185,"RT @noticias_tvperu: El legislador de @PPKbancada, @JuanSheput, se manifiesta en contra de la moción de interpelación presentada por alguna…"
186,RT @JJMarth: Le he recomendado a Julito que no declare más. La reputación del BCR hay que cuidarla.  Una pena que esté perdiendo distancia…
187,RT @JJMarth: Si es cierto. Los que lideran esa campaña de destrucción del sector privado son muchos de ellos mismos. Debemos cambiar la men…
188,RT @PPKbancada: Nuestro congresista @JuanSheput se manifestó a favor de la #bicameralidad y dijo que el país no puede seguir con este Congr…
189,Un dato para el presidente del BCR Julio Velarde que dice que la corrupción no afecta la economía.Desde el “no impo… https://t.co/4D9LMCF1iE
190,En qué país estamos donde el presidente del BCR puede decir que la corrupción no afecta a la Economía? Increíble de… https://t.co/GnXFq0IwTF
191,"RT @RadioNacionalFM: Congresista de Peruanos Por el Kambio, Juan Sheput (@JuanSheput ): “cuando cambie la escenografía del poder (el fiscal…"
192,"RT @RadioNacionalFM: Congresista de Peruanos Por el Kambio, Juan Sheput (@JuanSheput) : “Yo creo que existe la posibilidad de cambiar el es…"
193,"RT @2018Ntv: [EN VIVO] Gustavo Gorriti: ""Uruguay es un paraíso fiscal que compite con Panamá"" #2018N vía @canalN_"
194,"RT @gcaballeror: Úrsula Letona hoy: ""Yo estoy formalizando hoy mi renuncia"".
Úrsula Letona hace un mes: ""Voy a concluir mi mandato en la ba…"
195,"RT @canalN_: [LO ÚLTIMO] Detenido el alcalde provincial de Chiclayo, David Cornejo Chinguel junto a 12 personas, acusados de pertenecer a u…"
196,"RT @RadioNacionalFM: Congresista de Peruanos Por el Kambio, Juan Sheput (@JuanSheput): ""En el Perú no hay presos políticos. No existe perse…"
197,"RT @RadioNacionalFM: Congresista de Peruanos Por el Kambio, Juan Sheput (@JuanSheput): “la situación será terrible para el país si se vota…"
198,RT @Radio_Congreso: Escuche→https://t.co/vs7BeMekGF https://t.co/2eEN37Ov00
199,RT @guidogirardi: Fui invitado al congreso más importante de Asia sobre nutrición y ciencia en Tailandia para dar tres conferencias sobre l…
